id,source,destination,mode,distance_km,travel_time_min,co2_kg,cost_rs,aqi
3e27afb6-f656-4103-9a4f-5a6325f875ca,Mumbai Suburban,South Mumbai,car,44.66,69.4,5.5882,348.45,126
f8737a4e-f121-44e1-b0b4-fe48aa1a7b30,South Mumbai,Mumbai,auto,43.93,111.81,4.2653,322.48,187
d870091d-8e59-4af4-8268-3391e1418ae4,Mumbai Suburban,South Mumbai,car,46.09,80.04,6.5081,541.8,157
658295f0-6dae-4eab-9588-dcc6b3009423,Mumbai,Mumbai,train,11.54,14.92,0.4931,28.69,133
4bb8786f-b20f-41b8-9c21-ac11889bb324,Mumbai,Navi Mumbai,ev,43.7,96.45,1.6025,200.31,109
3d51ac60-2d74-4b48-8e3e-aad5a26644e3,South Mumbai,South Mumbai,car,45.8,62.87,4.6656,421.72,119
ace17e88-5cb9-4310-a0c6-8807ce59b8cf,Mumbai,Mumbai,car,44.97,103.14,4.2949,338.19,121
87fac085-2f9f-483b-a90b-2a92ecf32f55,Mumbai,Mumbai,bus,30.15,95.55,2.7623,44.32,145
2c800c74-4de8-4d3f-acb7-755ff36abbb6,Mumbai Suburban,Mumbai,walking,16.33,229.3,0.0,0.0,161
1e7ff3d8-6c7b-44c5-87b3-270efedb70fa,South Mumbai,Navi Mumbai,ev,23.36,36.28,0.9402,166.51,171
b423f1c2-3321-4038-8b09-fcffc5ff6aff,Mumbai,Mumbai,ev,36.47,76.4,1.4737,171.14,155
3ac16091-1e8a-47f5-bc33-d5e8d7752ad0,Mumbai,Mumbai,car,34.49,61.3,3.3553,259.44,216
592ad86f-958f-40dd-aabd-41673ee4c682,South Mumbai,Mumbai,car,45.44,69.95,5.3501,358.04,172
8948df32-06b5-4260-a2f0-295a882c9d7f,Mumbai Suburban,Mumbai Suburban,walking,1.08,11.56,0.0,0.0,163
93fed33c-42dd-483b-96fc-5ec8d51c4fcb,Mumbai,Mumbai Suburban,car,44.73,63.11,6.3577,325.78,140
dd63cad9-5191-42df-8311-68ab5539f093,Navi Mumbai,Mumbai,walking,11.87,66.84,0.0,0.0,224
464662cd-768c-4d8a-b88e-cb6f50bc3f57,Mumbai,Mumbai,ev,1.15,1.86,0.0467,8.05,163
a54c33e9-b9e8-4fcc-b03a-59a9a3e726da,Mumbai Suburban,Navi Mumbai,walking,12.64,119.78,0.0,0.0,151
a4b4959f-592d-41ab-9c2f-3ff29a99b6c9,Mumbai,Mumbai,bus,40.37,99.93,3.882,58.31,99
3fa8f1c4-c7eb-4a0f-8e92-573ebd525b0e,Navi Mumbai,Navi Mumbai,bus,21.28,67.05,2.1589,47.12,145
cbb2bc06-e031-49f2-aaef-dafbd1d3c540,Navi Mumbai,Mumbai,train,19.82,21.66,1.3726,61.37,122
8996f374-956b-4124-b495-3ca96f38801a,Mumbai,Mumbai,ev,22.75,36.43,1.1409,124.95,211
04668d4d-d844-4ed7-8a68-724555fb471a,Mumbai,Mumbai,car,29.84,65.76,2.7456,248.38,180
8e99fcba-23d1-4106-9f25-2023c28b1dd6,Mumbai,South Mumbai,ev,20.76,47.96,0.9221,132.03,195
171cae37-42f9-417b-85d9-20cf8354b4e8,Mumbai,Mumbai,auto,17.95,40.73,1.4318,142.87,275
e2b035f6-0b97-4ce0-bb4a-5aa3563f7fdb,Mumbai,Mumbai Suburban,bus,1.74,4.75,0.1395,2.46,166
e828475c-f30b-466d-b65d-18704bd2a8ab,Mumbai,Mumbai,auto,7.18,20.58,0.6566,69.58,258
87de7b5a-bec1-4af9-9b05-82c00091d3ca,Mumbai Suburban,Mumbai,bus,40.42,133.02,5.865,58.78,216
1c455588-2e65-4d69-b63a-0b29a72a4809,South Mumbai,Mumbai,car,38.24,72.54,5.0514,423.53,246
e24022ec-0746-49e5-af8d-e99130879d7d,Mumbai Suburban,Mumbai,ev,30.53,52.48,0.9446,225.36,201
5c5fb521-96e8-4a26-9cd4-a58d55e8864b,Mumbai,Mumbai,car,15.36,30.76,2.1214,115.75,158
c1c0ddab-3ea3-490b-8437-0998c3150b70,South Mumbai,Mumbai,train,47.79,58.1,3.4945,161.02,263
73dd281b-7455-4de4-a1dc-ca102c5d4186,Mumbai Suburban,Mumbai,ev,39.77,101.2,1.9508,294.49,142
bfdb7efa-da56-4a1c-a050-289795dd8b6f,Mumbai,Navi Mumbai,car,7.33,10.66,1.0165,55.31,142
c401a3ad-cbfe-4baf-9192-0b2cd1d44b22,Navi Mumbai,Mumbai,bus,34.26,127.38,5.1661,63.09,107
94d11143-4141-4362-a8fc-63640ae5728a,Navi Mumbai,Mumbai,train,10.77,10.83,0.6148,36.77,92
b59b88a0-9cd0-428c-a73c-f82e490c8168,Mumbai,Navi Mumbai,auto,4.69,13.5,0.4592,34.17,211
5f7da86d-8092-434c-9860-d74a0312a287,Mumbai,South Mumbai,ev,46.4,84.65,2.0984,231.05,201
791141a2-e6be-4313-8f32-aa842c0115f0,Navi Mumbai,Navi Mumbai,walking,1.62,27.36,0.0,0.0,174
b1cdbde2-9a9d-4bbd-90c0-9f8fd785cbb3,Mumbai,Mumbai,walking,38.63,593.33,0.0,0.0,81
f4e4bdfd-0738-4f39-be79-dd491c492bf5,Mumbai,Navi Mumbai,car,10.56,13.94,0.9452,116.91,284
2fc7c16a-19a9-4f2b-9bdf-a857646e8fe2,South Mumbai,Mumbai,ev,46.64,85.78,1.7352,348.0,155
fda6a7f7-fbfa-40cb-a473-634650d91f13,Mumbai,Mumbai Suburban,auto,2.48,4.67,0.2832,19.17,181
4ffa893e-9bd0-4dec-9415-b98aabd22385,Mumbai,Navi Mumbai,walking,35.67,467.83,0.0,0.0,228
a24b4f0c-ae47-476b-a850-5d1b486e2e01,Mumbai,Navi Mumbai,auto,3.55,8.37,0.2679,23.83,85
46821a49-f15c-4c27-94ba-567d64adc6a7,Mumbai,Mumbai,train,28.36,32.62,1.7251,85.2,222
f6dde753-a626-4d11-aeda-1ee208c40c70,Navi Mumbai,Mumbai,walking,35.85,373.42,0.0,0.0,130
9d30291b-791f-4960-9bcd-7f1318c3ce62,Navi Mumbai,Mumbai,ev,40.34,77.22,2.2715,300.06,188
38391219-3f45-4ee2-af48-fd73f9a4e08d,Mumbai,Mumbai,auto,36.05,91.51,3.5733,344.04,192
20fabf15-1ebb-4979-8d44-c42a761be63c,Navi Mumbai,South Mumbai,car,5.97,14.61,0.6729,64.64,283
5b00c1a7-6c8c-46e3-a311-f0af74256167,Mumbai,Mumbai,car,49.05,68.54,6.6362,448.29,203
e71a239a-7924-4cd9-bc9f-a3c46fba37f2,Mumbai,Mumbai,auto,48.43,138.6,5.5685,400.4,116
5f6fce75-ff6f-46fc-879c-b601ad641774,Navi Mumbai,Mumbai,auto,42.25,73.47,3.171,262.33,102
23c7ebe3-9335-43b1-8941-de6a82a4e46d,Mumbai,Mumbai Suburban,auto,40.45,81.87,3.1821,383.67,102
4b541b27-c1df-456a-8ea8-5abc77017393,Navi Mumbai,Navi Mumbai,bus,21.23,51.24,1.3965,47.32,179
f26f4cf8-08c0-402a-a7ed-0c4be1702b56,South Mumbai,Mumbai,auto,35.37,60.65,3.2492,205.73,139
75117f7e-d943-4e2e-b413-62136b4d630a,Mumbai,Mumbai,car,16.92,31.18,1.4505,150.17,108
219a595d-0f16-493c-91e0-ee0e4b699c88,Mumbai,Mumbai,ev,47.26,121.86,1.8524,312.53,102
9b544d63-f402-4d0d-b8a8-d45e8dd2991f,Navi Mumbai,Navi Mumbai,train,19.42,25.53,1.246,69.66,113
b2292034-2bb8-4883-b9bd-4bc45232515f,Mumbai,South Mumbai,bus,32.27,65.44,1.8294,66.92,150
3412961a-08d9-4d70-978b-35151c53a13c,Mumbai,Mumbai Suburban,car,39.94,68.33,4.6532,284.62,234
55d3bec9-36d4-4652-a355-6781db523bed,Mumbai,Mumbai,walking,17.37,187.75,0.0,0.0,133
348bbe76-0aa2-420e-8077-f72ff36f7861,Mumbai,Mumbai,bus,7.36,17.08,0.6893,16.56,263
166ae8e7-2531-4df4-81c3-4f516a7d4d0b,Mumbai,Mumbai,train,43.98,66.7,3.041,131.55,110
81ea3bfe-ed16-4ac9-bbcb-c832d7f56fec,Mumbai,Mumbai,car,19.73,32.34,1.8038,158.94,196
87c65a72-3bab-48af-93fb-0ef01a63004d,Mumbai,Mumbai,ev,33.95,94.72,1.4968,258.61,220
1c58cd3e-0c78-4a0a-b7f3-2978d366b151,Mumbai,Mumbai,auto,21.25,52.83,2.4896,170.45,103
5c9dd278-de27-49f4-9015-996047131696,Navi Mumbai,Mumbai Suburban,car,15.03,21.75,1.9007,188.78,228
a36cbf1f-48f0-4871-905d-b51c711addca,Navi Mumbai,Mumbai,walking,21.12,146.76,0.0,0.0,80
902ace40-3e46-42a6-9925-718c981a3ef9,Mumbai Suburban,South Mumbai,bus,31.64,91.64,2.9682,46.09,224
abe1d1b7-3d17-443f-99a6-dfa34681ec89,Navi Mumbai,South Mumbai,train,31.15,39.11,1.5305,69.27,94
623c194c-72ed-4736-b715-094602686147,Mumbai,Mumbai,ev,16.73,37.2,0.6441,127.26,144
b04a2558-ea7a-43a7-835b-9264047287e6,Mumbai,Mumbai,auto,46.24,95.17,4.221,355.65,166
aaab8aa4-4807-49cd-a722-fd86d8cc9145,Navi Mumbai,Mumbai,train,15.98,14.89,0.7724,54.87,130
15e51ca1-0734-4ae4-98dd-9e6b0f80e9fa,Mumbai,Navi Mumbai,car,18.84,41.57,2.4766,193.79,159
6367b181-a448-4a79-8fc8-f3fd90ea27a4,Mumbai Suburban,Mumbai,walking,31.6,307.35,0.0,0.0,112
69835537-584c-4bb5-a692-3b7493ab8b85,Mumbai,South Mumbai,bus,13.55,25.34,1.3378,28.16,188
9444a9c3-ba98-46b0-98c6-46d72e15f0be,South Mumbai,Mumbai Suburban,bus,39.58,78.01,3.1111,71.38,147
d1ced12b-c856-46fc-9503-540cc503a1c1,Mumbai,Navi Mumbai,train,14.02,14.42,0.7459,35.71,90
85d965eb-81a3-4067-8368-55a0c509f7b6,Navi Mumbai,Mumbai,ev,18.17,50.77,0.5803,95.65,301
f93260fd-a926-455f-824f-60863b7ca229,Navi Mumbai,Mumbai,bus,46.89,145.47,3.9834,87.21,200
09f749a1-e781-4aae-94e4-8edb8bae954f,South Mumbai,Mumbai,train,16.5,23.35,1.1855,47.78,150
9055d8f5-5d63-4382-89d2-67110c8e2ffd,South Mumbai,Navi Mumbai,train,13.29,17.88,0.5729,50.35,169
31fdff41-23cb-4bd3-ab85-37189ea61241,Mumbai,South Mumbai,train,14.53,19.42,0.6304,37.68,143
4b5f37fb-b5ca-4cff-8003-19150d263f44,Mumbai,Mumbai,auto,17.37,51.6,2.2411,98.65,184
ff8deb6a-5a08-4437-95fa-2af8b420e4d6,Mumbai,Mumbai,walking,5.99,71.34,0.0,0.0,102
d00a4a1d-ed25-447d-908d-067c365d3cc2,Navi Mumbai,Mumbai,ev,35.89,58.65,1.7677,194.4,201
71875ea4-c02c-4d50-b78c-81f332a593ff,Navi Mumbai,South Mumbai,car,25.58,44.62,5.0627,196.54,132
55519482-1dda-48ad-a874-438ced4c3861,Mumbai,South Mumbai,auto,44.86,122.03,5.4654,451.51,158
ae208875-4f8a-46c2-849d-c4eebfb672e6,Mumbai Suburban,South Mumbai,walking,5.96,56.22,0.0,0.0,113
246db590-829f-408e-a555-eb1d14a09676,Navi Mumbai,Navi Mumbai,ev,32.09,56.81,1.5716,203.11,172
2297b0ea-7155-4fd2-9521-7656560241db,Navi Mumbai,Mumbai,walking,7.67,72.66,0.0,0.0,212
e808edaf-fe58-442a-92a2-fc345e186b57,Navi Mumbai,Mumbai,ev,45.51,82.71,1.3705,324.97,237
0f1f236b-591e-47e9-b26d-32d5755c2569,Navi Mumbai,Mumbai,car,11.64,21.42,1.0857,143.42,136
8545cefa-47fb-4649-8e97-c7d3006526af,Mumbai Suburban,Mumbai,auto,5.63,13.02,0.6081,32.12,69
680903f9-a2da-4ced-a69b-adb2360b85e6,South Mumbai,Mumbai,auto,34.62,95.42,3.9338,202.38,117
c3e38ce5-f87b-4b19-801d-c08b1f59bf69,South Mumbai,Mumbai,ev,35.48,82.19,1.1403,174.17,138
65769557-ce53-4435-a640-9ac451bf096b,Mumbai,Mumbai,auto,12.43,34.01,0.8744,86.03,146
14b33396-568e-4aba-83b6-3ece5213df77,Mumbai,Mumbai,auto,39.23,75.86,4.6821,372.74,98
cfde452d-560f-4bdc-94ba-cd2bf6cb8d57,Mumbai Suburban,South Mumbai,train,18.03,27.66,0.8355,64.77,293
2f116d9f-1e42-4e3c-9341-2ac1d4bf02a1,Mumbai Suburban,Mumbai,ev,40.38,65.48,1.7695,238.04,91
a7bc3250-5826-47ab-a5ae-a8280dd45f87,Mumbai Suburban,Mumbai,bus,36.71,119.74,3.2841,70.45,104
0d7a1e27-008d-4ff9-8b2c-921a93f99eda,Navi Mumbai,Mumbai,ev,43.99,121.56,2.2486,224.87,236
1b78d745-44ae-45c9-90e6-25a5fe3e786a,Mumbai,Mumbai,bus,49.01,139.97,3.0547,107.67,163
7b6588e8-094d-4276-a772-98087c9b3394,Mumbai,South Mumbai,car,42.5,69.38,4.4817,491.2,120
2b4fa299-54d8-4f52-935a-3793c0459476,Mumbai,Navi Mumbai,auto,6.69,11.3,0.7008,49.69,89
a71f9223-5dc2-4d1c-bd10-4df3fba5edc3,Mumbai Suburban,Mumbai,bus,6.8,17.76,0.6222,13.85,74
cc5767b5-06ac-431f-b42b-7c93f5724186,Mumbai,Mumbai,ev,9.31,19.88,0.4808,49.67,165
658b1c74-0fc4-4e6b-baeb-045288bd4e74,Mumbai,Mumbai,auto,44.98,101.54,5.1919,316.72,100
faf0f290-1a47-4f1e-bd6c-c4f921d74648,Mumbai,Mumbai,walking,22.16,313.5,0.0,0.0,232
c2bd3c97-0202-468f-8d26-84c1ba61b9f2,Mumbai,Navi Mumbai,train,9.02,12.74,0.5694,27.21,198
c1185175-1301-4366-bd7a-de8b37fb20c3,Mumbai Suburban,Mumbai,ev,13.43,28.28,0.6277,77.48,166
8e74019c-a0ef-4dd6-aa4a-38495c5308ee,Navi Mumbai,Mumbai,bus,6.29,13.12,0.5534,13.61,151
2b5c3cdb-46c2-40b1-a951-0085f180f979,South Mumbai,Mumbai,bus,22.7,45.55,1.4359,48.51,176
0e303c7b-558a-49b3-80eb-d6ae7bd69b05,Mumbai,South Mumbai,auto,13.92,28.17,1.5122,122.53,222
b4f27daa-db62-47cf-9393-bfd9c7026a0e,Mumbai,South Mumbai,train,22.94,36.36,1.4748,48.85,132
a021711d-caa5-4803-947f-aea734e0d342,Navi Mumbai,Mumbai,ev,31.63,67.96,1.4242,188.08,173
0a365867-7de0-41b5-8297-4088a5ef0ed3,Mumbai,Mumbai Suburban,train,45.74,43.48,2.6612,171.6,74
3d7e3699-8998-4b96-88d7-f0b1ba9ff745,Mumbai Suburban,Navi Mumbai,train,21.12,33.09,1.1819,66.62,211
b7311745-5d7f-4c8e-87bb-12f98778891e,Navi Mumbai,Navi Mumbai,car,27.6,56.76,3.1128,348.25,133
f3efb00b-ed78-4d13-9e32-472f212825bb,Mumbai,Navi Mumbai,ev,10.8,26.1,0.5225,71.32,106
476ae89b-fd86-427d-aea0-b47eb78693ac,Mumbai,Mumbai,train,31.55,45.28,1.5325,105.16,146
e30291e7-3136-4bcd-a0dc-43569ee90991,Mumbai,Mumbai,car,49.68,99.2,6.6406,429.01,94
42743480-c08d-448c-9852-a4d710856f54,Mumbai,Mumbai,ev,34.61,98.55,1.2017,218.46,108
d5ccfc8c-18f4-4f15-ba90-a248df893baf,Mumbai,Mumbai,car,36.14,55.21,4.1726,297.45,211
3665b92f-611c-4daf-9ac7-4368cf274eab,Navi Mumbai,Navi Mumbai,walking,21.96,244.2,0.0,0.0,106
beb4d898-2520-46ac-bd85-f132584a8bdd,South Mumbai,Mumbai,ev,2.07,4.56,0.1056,11.17,241
b318a5f1-b03b-446d-a6f2-7d59cd80127f,Mumbai,Mumbai,auto,2.39,4.76,0.1747,22.32,124
c519cb55-a131-479e-b10a-72596462daf7,Navi Mumbai,Mumbai,train,14.62,19.43,0.9593,54.88,240
99e87e89-d493-4f36-bbf7-62bffbf889f3,Mumbai Suburban,South Mumbai,train,25.13,29.21,1.703,95.54,96
0bd68248-fa18-4aa2-a9b5-82c1952cf5fb,Mumbai,Mumbai,train,45.18,56.89,3.43,108.53,100
a4656ed1-d6a4-43f0-aa85-801cb82218ec,South Mumbai,Mumbai,bus,41.27,117.66,3.1663,73.57,212
0dae2324-caa7-48ab-b7d5-e6fcd00c791b,Navi Mumbai,Mumbai,bus,29.22,63.58,1.1568,75.17,168
392add25-3f2d-49e9-bed9-78aa9d720f36,Mumbai Suburban,Navi Mumbai,auto,38.71,101.0,4.5285,280.37,85
fa452796-d553-480e-89ee-1cfe4d54de47,South Mumbai,South Mumbai,car,18.81,40.39,1.7586,240.73,102
efd295cb-a6c2-4402-a90e-c43d4b808097,Mumbai Suburban,Mumbai Suburban,ev,21.82,55.33,1.0265,117.1,140
cd5d9559-9542-4bc2-9bf0-9ecd6df28aaa,Mumbai Suburban,Mumbai,car,40.58,61.22,4.3081,493.8,99
e013e7a5-b2d3-4d46-9900-8d3fe1aab644,Navi Mumbai,Mumbai Suburban,bus,1.77,4.02,0.113,2.59,232
0c322f66-46f5-47c1-b8b9-0b2551a0543e,South Mumbai,Mumbai,walking,48.44,489.64,0.0,0.0,92
a0b87bfe-df9d-45f7-a4de-6db8f70e74c0,South Mumbai,Mumbai,ev,8.85,20.94,0.3637,48.56,108
bd4d3e18-11b0-4f46-bcf4-c9ae79bef748,Mumbai,Mumbai,train,1.19,1.22,0.0755,2.51,111
441f0bb2-29b6-4d77-b01c-c646e50a5b5d,Mumbai,Mumbai,train,47.96,47.38,2.3686,183.54,141
5e31ca27-43d6-4501-9927-86b8cea8a9f0,Mumbai Suburban,Mumbai Suburban,bus,23.5,63.08,2.4321,55.21,85
49bedb0a-9b5f-44b2-baaa-25dd6bfa3e50,Mumbai,Mumbai Suburban,walking,5.05,51.5,0.0,0.0,230
5e801e4e-5a89-4648-bd0f-33e22bae1466,Mumbai Suburban,Mumbai,bus,36.04,88.48,3.3165,77.33,155
be00264e-bc30-4423-babf-9c213d044c52,Mumbai,Mumbai,walking,23.28,163.72,0.0,0.0,251
5acc510b-339d-4f1d-a38f-8a08754312a3,Mumbai,Mumbai Suburban,bus,48.87,97.05,4.1791,68.56,246
8174b407-0763-4853-920a-504993590488,Mumbai,Mumbai,bus,17.03,51.54,1.1314,42.81,155
1eb77935-313b-4edc-8c31-74bb990ea6a5,Mumbai,South Mumbai,bus,22.68,43.91,1.4458,32.98,118
10977534-a0a4-41b0-a3c8-08817a6c8beb,Mumbai,Mumbai,auto,30.81,77.35,3.6543,315.33,180
38a99c5a-326f-4f59-95ea-c36653eb144c,Mumbai,Navi Mumbai,ev,26.31,58.05,0.391,154.28,170
3f581494-a92f-4d96-9e7f-317a57989159,Mumbai Suburban,Mumbai,train,29.57,37.43,1.3963,71.26,154
42fef9c6-411b-48f7-86a6-4a5e0a342dfd,Mumbai,Mumbai,car,23.5,36.69,2.129,251.65,158
7703b455-2a4a-4973-af93-36a25cfbbe8f,South Mumbai,Mumbai,walking,37.55,470.02,0.0,0.0,172
fd97bbd3-c958-4a6f-a057-be400dcc428b,Mumbai,Mumbai Suburban,car,19.56,28.28,2.9979,210.89,154
e63b156e-7b1d-446d-8e05-9712a60b0ae9,Navi Mumbai,South Mumbai,walking,40.8,571.55,0.0,0.0,101
3516efba-4f46-46e7-a43a-70db45e011d4,Mumbai,Mumbai,bus,30.9,94.0,2.7822,52.41,120
bc170aa1-7979-44a3-9524-ebfef01b0228,South Mumbai,Mumbai,walking,37.34,412.99,0.0,0.0,71
fc15b366-512b-4475-ad58-a5821630bbbd,Navi Mumbai,Navi Mumbai,train,29.77,42.37,2.0192,91.82,150
77e231fd-0aab-439f-9778-74d9830fea37,Mumbai,Mumbai Suburban,walking,20.92,211.91,0.0,0.0,174
10e1e112-84c9-4730-bb4c-1846c344b9be,Mumbai,Mumbai Suburban,bus,29.73,98.01,2.0272,65.5,164
9d133c63-051d-41cd-9ae7-3e34f513086a,Mumbai,Mumbai,walking,33.79,490.01,0.0,0.0,149
17dde134-98c1-44fd-8a0d-51adf3c8d8df,Mumbai,Navi Mumbai,walking,34.09,390.62,0.0,0.0,240
48c43c41-6dbc-4d16-85d5-e69f7a214b18,Mumbai,South Mumbai,car,6.14,10.21,0.5989,71.15,68
dcc143f0-ed95-4cf9-a5f0-705c2cfd66c4,Mumbai Suburban,Mumbai,bus,39.18,116.07,3.996,73.14,116
aca0ec5e-0616-48dc-af4a-eb70d2d4c849,Mumbai,Mumbai Suburban,bus,17.57,40.34,1.8225,36.35,233
52cc5387-a968-432e-8ab6-e2542b4dcd7d,Mumbai,Mumbai,bus,6.61,18.96,0.6667,10.1,124
89bbfc8a-00ea-4d17-a064-3f13402bb127,South Mumbai,Mumbai,car,36.93,66.49,5.4269,362.53,195
51d4c3b7-7015-4c60-8e49-c38587f44f76,Mumbai,Mumbai Suburban,car,22.48,35.69,2.0893,178.17,193
ec2ee416-5444-4491-a085-d3fbff0ff7a7,Mumbai,South Mumbai,car,34.67,51.84,4.7811,245.7,138
da0c280b-cf64-4010-8bc7-1fb62bb39852,Mumbai,Navi Mumbai,car,10.85,23.6,0.9835,105.63,143
9c968303-21b9-4948-8f2c-60f125d32736,Mumbai,Mumbai,walking,21.74,329.15,0.0,0.0,131
a68cba19-94c7-4067-8fa0-145e5d3e127f,Mumbai,Mumbai,bus,25.02,56.9,1.6264,57.57,185
fedb0b12-f8b6-4bfc-beba-39d4be93d26a,Mumbai Suburban,Mumbai Suburban,ev,8.04,15.16,0.3886,51.49,180
f16d42bc-508d-4ced-a00f-8877a6b8ba8b,Mumbai,Mumbai,ev,25.86,62.71,0.8294,167.6,226
b63be77d-96cc-4f6a-87b6-beca77cc8729,Navi Mumbai,Mumbai,train,27.65,42.82,1.2631,84.43,175
2b5682af-1247-48b4-bb6b-b93c70cdd6f7,Navi Mumbai,Navi Mumbai,ev,21.16,42.75,0.9499,103.13,144
c354f846-56e9-4d15-85ae-d90e129da103,Navi Mumbai,Navi Mumbai,train,27.67,31.79,1.4401,96.68,107
145cac9c-bab7-46f4-91c7-00d67c4ff142,Mumbai,Mumbai Suburban,bus,10.8,30.6,0.7168,18.15,199
9c8899d9-196a-4085-a366-e265541bda2a,Mumbai Suburban,Navi Mumbai,car,23.28,45.73,1.9919,180.81,132
08de4197-c922-42a6-ba09-1cd4c8df51d2,Mumbai,Mumbai,ev,8.69,14.77,0.2974,36.87,181
8ac33f91-e6a3-405a-9ee1-565b8ee7543b,Mumbai,South Mumbai,car,21.91,50.08,3.1931,239.66,211
a071eabe-36a9-4538-9bbd-c7087cb6ab2f,Mumbai,South Mumbai,walking,43.78,412.61,0.0,0.0,75
107234d2-47ee-4a8c-a52a-4be772a7bbb1,Mumbai,Mumbai Suburban,train,24.12,28.15,1.6613,90.71,240
42177dfa-ef89-45b6-9331-87426d9a0417,Mumbai,Mumbai Suburban,car,33.08,44.74,5.7354,277.27,217
5fcd2115-c69f-4271-b7cb-0b5ff622d4f3,Mumbai,Mumbai,walking,34.58,327.47,0.0,0.0,270
a071c5eb-d853-462c-92b3-2f0cb2c394a5,Mumbai,Mumbai Suburban,bus,26.62,90.97,2.6396,53.51,189
ee24af19-8eb8-45aa-8a2e-b8d0cb7444d1,Mumbai,Mumbai Suburban,car,4.26,6.85,0.4302,52.85,167
3639c801-c2bb-4eab-8226-e74540591071,Mumbai,Mumbai,ev,8.18,17.94,0.3788,38.06,242
9b20e0ee-6716-4062-a0be-0236d17061d3,South Mumbai,Mumbai,car,5.05,6.84,0.4716,60.83,213
988a0ea1-302e-493f-98de-8161c67ebb29,Mumbai Suburban,South Mumbai,bus,37.37,90.76,3.1027,90.58,94
8d0cb65e-213e-48a2-8bba-9d716228138c,Navi Mumbai,Mumbai,ev,38.91,81.79,1.4138,301.27,212
a221524e-f1a6-4af3-81d3-f7a068c3ac8b,South Mumbai,Navi Mumbai,bus,46.02,85.34,4.7207,106.31,110
12ed7df6-f7a4-438a-9a36-67d5dc1a97d4,Mumbai Suburban,Mumbai,ev,31.07,48.83,1.5376,189.19,130
2cda9636-3965-4472-9af5-0e9810630043,Navi Mumbai,Navi Mumbai,ev,44.97,89.3,2.185,298.06,279
e65fb144-e86b-4119-9746-48babf8a17a7,Mumbai,Mumbai,train,5.67,5.46,0.3056,21.71,235
e85be855-252a-4e76-b102-44c9c9bacc33,South Mumbai,Mumbai,ev,28.15,53.16,1.0511,165.45,248
b3937963-95ab-4a9d-935a-e488055cac81,Mumbai,Navi Mumbai,car,35.88,72.21,3.628,264.94,131
3309d993-9c62-4ff9-b678-1eaa1b84cc0c,South Mumbai,Navi Mumbai,walking,30.98,375.5,0.0,0.0,134
3ba0dd35-1359-45c9-9992-79fe305f909e,Mumbai Suburban,Mumbai,auto,33.09,67.4,3.4475,324.79,185
6ab9b003-78e0-4bae-b839-bcfe3267cd00,Mumbai,South Mumbai,ev,16.41,25.83,0.6844,92.87,186
eb66e1c0-697a-4ad7-9aec-a9f0086f9439,Mumbai Suburban,South Mumbai,bus,47.56,73.34,4.196,74.05,280
3e6c81d4-8a63-4741-8944-0c94567a75a8,Navi Mumbai,Mumbai,ev,46.12,102.32,2.3235,276.67,166
1b7ef13b-9a8b-4096-ad18-c94d58cfabd0,Navi Mumbai,Navi Mumbai,car,11.55,22.72,1.3858,128.75,241
3e22bf76-e040-450c-ba30-ad814082bbb6,Navi Mumbai,Mumbai,auto,13.04,33.85,0.995,131.23,200
fb106b4f-7c49-4e00-998f-3710819cc6c7,Mumbai,Mumbai Suburban,train,1.35,1.73,0.0889,4.74,80
bff33e5a-a298-46cd-9d57-6406f91ef5fd,Navi Mumbai,Mumbai Suburban,train,9.1,13.85,0.4007,23.81,198
411c4b85-c57a-4405-b086-3350f59241ad,Mumbai,Mumbai,auto,2.87,8.76,0.2739,20.99,185
782f99c0-9c67-4196-b76b-974384acc354,South Mumbai,South Mumbai,ev,41.12,91.97,1.5956,289.59,176
521ab550-c6f8-4852-b4b2-b9fb29537f6b,Mumbai,Mumbai,train,45.79,47.91,4.5257,155.08,175
323ded32-ee2b-493f-b2e7-21ec12fee2c6,Mumbai,Mumbai Suburban,car,15.32,34.63,1.4576,120.95,75
6a159607-7c95-4b89-a875-6abdf2cf666b,Mumbai,Mumbai,bus,37.82,70.27,3.0498,80.46,239
516f3ba2-484e-43d8-b2ea-fcb6d3596ed4,Mumbai,Mumbai Suburban,bus,24.29,44.92,1.9317,45.96,155
a60b369f-e54f-434f-b517-7ec5ac27dcb6,Mumbai,South Mumbai,ev,45.27,122.89,2.0674,199.98,217
888f3699-e413-4c3b-869c-aa14e83b64b7,Mumbai Suburban,Mumbai,auto,31.85,81.1,3.5804,266.93,236
92b42945-0ce1-4b00-befd-24529e245418,Mumbai,Mumbai,bus,17.53,51.84,1.1397,45.16,299
8565091b-22d7-4b77-95a3-e5c8028667c2,Mumbai Suburban,Navi Mumbai,walking,35.06,349.86,0.0,0.0,188
8fe0c16a-b407-43b7-8cc1-359124e47d25,Mumbai,Mumbai,auto,23.32,44.71,2.9777,177.87,133
46b61d98-0153-40f4-95a2-24d93204f2ad,Mumbai Suburban,South Mumbai,ev,36.34,90.42,1.3592,211.99,199
43af85e3-693f-4526-a7f0-189902da7ab1,Navi Mumbai,South Mumbai,bus,39.29,106.46,2.3047,101.77,247
e76b27cd-dfd1-4bec-b6b8-6ae228401c58,Mumbai Suburban,Mumbai,auto,7.07,12.17,0.7701,56.35,157
