Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Car,Hybrid,4.6247076701266225,9,176375,18.181045326728054,3.2164396857993665,Rural,Moderate,37.56506647127765,43.93572915573264,9.911307164707413,1036.1440984695141,432.08009380393077,0.5060330769562772,0.12679427307482868,0.07513569501925849,0.0710421194661207,High
Truck,Petrol,4.25171644449551,1,123793,11.45279515504011,3.3065547139928793,Highway,Moderate,-9.968590355368276,98.15112105441615,16.232249663273823,1028.6699411559498,108.20888468128311,1.3608873139630038,0.10313373412872093,0.07621148497291676,0.08271339953593584,Low
Motorcycle,Diesel,1.3896128968733774,4,15096,78.35215388418382,1.766580604142074,City,Heavy,12.855847359853964,18.678987621794462,10.045927695926732,975.82549474356,295.87997785946607,1.6368320142851505,0.1390763515871602,0.09239577139753347,0.06612235518093024,Medium
Car,Hybrid,4.547204711451318,0,210714,46.3084927043874,0.7163946394844034,City,Free flow,39.992065024896085,78.00194859331496,19.90457851476951,1012.300864836697,334.35898872987326,0.7124577294668525,0.013641714024796725,0.060434019127230704,0.033045395813483744,High
Truck,Electric,3.401586813043477,24,118160,63.68887121542449,2.7613488168483618,Rural,Free flow,30.559395848590505,17.715495563695725,13.316676076350184,980.5017529887724,169.5814127494894,0.5854598702406008,0.11292171177158801,0.028665161230338118,0.07125738350018095,Medium
Truck,Diesel,5.449317587752028,9,8432,78.30849383249561,3.125895823376201,City,Heavy,31.564306592871368,85.00465727772361,4.144953162504132,973.4035525948183,263.9851518177217,1.8385731968380576,0.14678898844167776,0.0793833029077482,0.09150459494427936,Medium
Bus,Diesel,5.583328857478822,28,124790,6.340468535158186,4.301111825294869,Rural,Heavy,21.056623136315885,48.797393735089386,9.990375642465356,958.1733494263697,469.7117347652592,0.98833123679466,0.19936260017833524,0.05551682356533232,0.09361016476268673,High
Bus,Hybrid,1.0868142711292845,25,97186,35.154380530919205,2.4221999368253293,City,Free flow,25.644982604161882,97.2161484709953,16.26835443927329,1004.3160694977877,166.542399519427,1.294815981996868,0.02999013086689572,0.08326764863424437,0.07405350980663136,Medium
Truck,Petrol,5.0673361138432895,24,82774,55.30875741226405,3.228480397841109,Highway,Free flow,30.266312939180402,17.007496744056393,4.366030697790057,989.2426470393443,192.77849129261745,1.7251359847130314,0.01220905242740273,0.029852863923018953,0.03042520170194029,Medium
Car,Diesel,0.9960264301978873,21,260624,31.990489176711826,0.27204413907937597,Highway,Moderate,-5.385967620404993,68.7926345745121,14.588442772870955,958.8045296134127,458.7299162619259,1.4622738304823204,0.06523124858491516,0.010646823753682002,0.02986484444419675,High
Bus,Electric,2.7092820536141176,26,59658,5.876566114262514,4.47261450103081,Rural,Free flow,24.629029180536484,69.5279250423816,0.6689806838175771,1021.8355647400108,92.4645135237929,0.7113654562455078,0.07247134526616639,0.03526328170795966,0.042775412284720864,Low
Truck,Electric,3.619959873229612,8,93312,10.401188787726404,1.6360790660335107,City,Moderate,30.770405001636945,71.88754375364809,18.852676627999184,1022.3060783008898,446.0747937003875,0.1388878044377584,0.16355511041142753,0.026463051726431916,0.027028983395864528,High
Car,Petrol,1.5701241528610628,29,128081,96.20974425044803,3.1611056217115596,City,Free flow,-7.956710615745396,10.096876376229147,13.267234988288925,973.5312083943325,186.71912295261427,0.990913233596066,0.05780222968690781,0.07456740234785911,0.0311686197382978,Medium
Bus,Diesel,4.680831825359199,2,146451,109.36641110555112,4.580258156566208,City,Moderate,4.852659026345705,28.856098822464602,3.251406084031614,1045.5907108050055,274.2960838247929,0.5720867514817802,0.05679282708288177,0.05517474891905525,0.02993884114098489,Medium
Bus,Diesel,0.8434444616951207,14,54598,18.267996291653862,4.052628921823435,Rural,Moderate,6.200580794142116,33.801682724655194,17.48589398756792,1027.7863438793986,339.28233784966756,0.8971565201960736,0.17538365923011126,0.043643619094207914,0.019095008735436226,High
Car,Electric,1.6767150518569918,3,8573,29.911434874978283,3.188519287389328,Rural,Heavy,32.72911976405262,32.428760803267956,1.6364136177802124,1030.530424307534,340.9030210120803,0.9709361558766851,0.09153714719370229,0.016931135215622683,0.05761087833403782,High
Bus,Electric,3.8201435152380734,12,52287,78.26992856772836,3.5180391403504263,City,Moderate,29.01756947984336,67.50207190002862,8.118579272924425,950.3701390964334,490.9912502340245,1.7448819285732822,0.1350130993553569,0.029206955807116408,0.03501398887544403,High
Bus,Diesel,4.51481532259392,5,263088,114.51261313109366,4.604525579824881,City,Moderate,22.821073545775334,5.482967061386235,14.738986791988669,1047.8437219215375,65.64833688467145,1.5568599161557959,0.049527422138664755,0.09355055329289354,0.09950218516606714,Low
Truck,Electric,5.566544134008364,19,258153,35.95076509599253,4.060465900733975,City,Moderate,30.236159042143434,73.00786179852055,18.7481325472653,1049.0294390716037,366.71717493860706,0.4722906382956241,0.12440963389227522,0.02855114885612403,0.04774013497584198,High
Truck,Diesel,4.468582590060044,16,174561,102.62563514832014,3.0492953026857843,City,Moderate,12.671485032885453,52.658437455062554,6.976205336784538,1000.7220482402,430.52810000808256,0.7002750163629956,0.17996163102604515,0.06218624196364354,0.06722537853397595,High
Truck,Electric,4.293252205325303,22,176333,60.72295733404517,3.2935135310481316,Rural,Free flow,33.744029515105545,17.299716916722762,16.61022461926801,1048.5016431355175,314.7481010308964,1.2089223218128424,0.14895843667812794,0.08388953678718011,0.09549382230260095,High
Motorcycle,Hybrid,2.8505739610234544,4,295746,114.78703668969365,0.7363421208260595,Rural,Heavy,1.7107921551536656,22.611868990374397,3.935045153305412,1011.2140694548118,489.0761026168799,1.1743729119128332,0.03651318883802607,0.036190326280959355,0.08158479753731568,High
Motorcycle,Electric,0.8066790127393674,29,282278,16.351039491382956,2.3508383988529986,City,Free flow,25.228844074992622,9.758031553423951,0.7022073832956721,963.3988371155857,237.9497286567943,1.1368216790690602,0.03501329114443196,0.08215548293668262,0.0832202115884683,Medium
Car,Hybrid,1.4248281454252343,14,163726,116.84068778495838,1.5049882384183322,Highway,Heavy,2.0875592386877333,45.905885238686295,0.5752196658509745,1031.423022395404,387.4379244938509,1.9093091975649357,0.029349802245383978,0.03914559051548635,0.09434618727078417,High
Car,Diesel,3.5796836327314034,7,201599,52.917435339540965,2.1598531724995818,Highway,Free flow,-8.00690132945889,59.49214032596419,13.16340982428799,1005.808493519992,358.8655895776114,1.416128910161023,0.18461204050406949,0.06178036696811988,0.08620381722587357,High
Motorcycle,Hybrid,4.310675406390983,24,270290,114.3526068511514,3.3112343676537814,City,Heavy,4.2075619909890865,58.09720492564255,3.0841461187114683,984.2289786351238,64.11333935632967,0.2844875087885186,0.12585782722237016,0.035356668935093066,0.0903525342216358,Low
Truck,Petrol,2.970731076261605,4,112188,55.04282604618231,0.745755468008778,Rural,Moderate,14.64534142453143,96.23678724058647,1.006486207794537,973.6181375332375,298.75591166707227,1.8869069765462414,0.013302816368697918,0.06184764249629129,0.09206334211650492,Medium
Bus,Diesel,4.599530859947629,23,188622,63.60985609446938,0.08687981830628466,Highway,Heavy,32.171800753558614,29.59660320045171,19.534950516632623,1001.889700633267,167.41352387259218,0.9801040798294669,0.16933051161282914,0.028984758336910686,0.054450854484162606,Medium
Truck,Diesel,3.5136839357273297,12,221157,96.57300117327851,1.984622016163648,Highway,Heavy,15.442824466617854,76.20798456028798,4.840245366593578,1019.175054174879,287.93734713343747,1.203090909872929,0.07204057462482853,0.08278263084721632,0.024406958886175386,Medium
Truck,Diesel,1.1857162170904236,0,225490,86.71542008872729,1.6109215724402859,Rural,Moderate,-1.0424698713453946,72.30775430131222,9.25108965959102,1037.7007449298922,447.8334615249031,1.657034966813325,0.13848918766616825,0.05325549870754355,0.08483773106313004,High
Motorcycle,Diesel,1.798484505033334,0,196636,74.35239845007426,2.1021602985085366,City,Moderate,39.63829854998614,6.132698061222253,12.261622782398348,1009.8638630413484,333.5568769574747,0.5052453006153454,0.1718528331728206,0.09255367298289745,0.08579006566149386,High
Truck,Electric,5.167990760868503,6,188603,50.03760283074672,4.656104601844903,Highway,Moderate,3.5036533990312115,93.0005076721791,2.8891207324862367,991.5293286288751,317.2499245632653,1.0726483529175632,0.15323974381023792,0.06669425882634838,0.06228088982238337,High
Bus,Hybrid,4.569546282447085,21,83780,95.0926040879527,3.5354205060742183,City,Free flow,39.26473625491931,93.13039188457502,7.143377213772704,1013.2134115596778,352.5977492253154,1.732840370999703,0.16611034567948782,0.0845130237069139,0.08018210416939538,High
Truck,Diesel,5.452762332464974,4,139006,113.78739999471846,1.6372938729958009,City,Free flow,36.8167340754112,39.63351821379059,12.954136895369412,999.6959453092679,287.74288776145215,1.4995815994725807,0.16280939033077865,0.08652194569385166,0.09220207773369654,Medium
Car,Petrol,1.4112976954288703,13,231948,1.1773076331632204,0.8963941111835155,City,Moderate,17.12207543203216,41.76778350057363,12.795234349492532,1015.1992588926859,251.5057391014441,0.7660422209567066,0.0383316608057859,0.05736816368751804,0.05796662483616288,Medium
Motorcycle,Electric,5.949157179998385,14,179121,70.54141157431934,3.0923914712846825,Rural,Heavy,-5.401845867914348,81.95969296010675,16.84114617473403,1010.8971296787454,218.49623421207343,1.2194956042321825,0.08365576909282554,0.07446727252320395,0.05757739296930696,Medium
Truck,Diesel,1.8889149125396547,20,95597,103.91771147740181,3.287881257547516,Rural,Heavy,24.770740572723753,49.50306554718692,8.748448655095087,1047.86833445846,365.0336511534274,0.11525747140963277,0.18371924679795384,0.06001275443132015,0.09145787461118118,High
Car,Diesel,0.8612553566905385,29,2127,78.37350448146688,2.418113419389175,Highway,Moderate,32.28588307744071,79.92006985157846,17.79655251105912,1012.2246571058743,399.0797856344338,0.1898680489934598,0.02781824982300187,0.01204303933941531,0.05898579081546524,High
Car,Diesel,5.9865992830784815,24,206691,96.09951094000041,1.0638038731108006,Rural,Free flow,12.265054983975457,3.6125169104864185,13.643854710504693,1019.1038737425906,240.45758370267373,0.3155363935751946,0.19552463211238783,0.07463646103033808,0.08366994908544742,Medium
Truck,Hybrid,2.2615842043145884,16,193808,107.40733246187826,0.14277630418265186,Rural,Moderate,1.9520229672945515,25.027061238059012,11.242103898029153,1039.23846026715,69.67846575224513,1.4194550532176669,0.05302934472753199,0.09941999128197042,0.08477968381845279,Low
Motorcycle,Hybrid,4.2737011530653115,23,150163,90.11412190236695,1.3283034873363624,Rural,Free flow,30.14120823563284,9.106498518836315,2.3427365212082862,1041.3021276687923,294.4163670912728,1.2781493446357726,0.12741680976220332,0.08829965890420988,0.038697669359169184,Medium
Car,Electric,1.718748033716787,17,278021,86.04208816377194,2.28585249645092,Highway,Moderate,17.253891283796438,45.41980522318095,11.494078242858642,964.087767938333,308.1337545085628,1.8406588784757942,0.07214140648275881,0.0147379252849604,0.09977726153368537,High
Car,Electric,3.817188367435537,6,274663,115.7695069636702,3.9396714322124597,Rural,Moderate,-0.1184997592261059,85.41594445708955,11.89344035612557,995.3805021409819,265.54934376202215,1.4462625283696957,0.19672114059632292,0.09409153040430888,0.08557869776576271,Medium
Bus,Electric,5.500981929563708,21,8351,103.64215894698872,4.26876914422586,Rural,Free flow,37.47693204837386,56.978774346604055,15.17608765721272,1044.2769188076236,211.967585565084,0.8991432698620454,0.1096653300578775,0.028081576991491365,0.07604901159367096,Medium
Motorcycle,Hybrid,2.464942070627881,25,109538,97.84534434993286,2.064672798334821,Rural,Heavy,37.40491133425893,52.033353859854195,14.382781349670443,1045.9769092886218,453.1631082130413,1.7471876738333678,0.03841075722749753,0.014909579042414344,0.04474985668727319,High
Car,Hybrid,4.285320675430668,17,193895,10.368403256625136,3.980620273417639,Highway,Moderate,8.352483672229237,36.61068938956099,10.599603586919098,969.0032447008854,266.5026583073552,0.18122034533443704,0.1708846312483048,0.011050443299792868,0.02499120331490296,Medium
Car,Diesel,1.777098661751766,27,241509,28.683585976730143,4.966764117755765,Rural,Free flow,-6.799844542912994,6.360987672651108,11.856583427793328,994.3704425214041,409.53616672427074,0.11922131060993255,0.0862948844449126,0.04805663428582639,0.04067728175136242,High
Bus,Hybrid,4.048936073337371,28,39253,66.81072291901074,3.583051874261147,City,Free flow,21.53942672748546,76.6409670488431,15.446854240694353,977.8650282246357,336.978265169902,0.5755690422693855,0.17187561869989854,0.03706840326672079,0.01805602596372502,High
Truck,Diesel,2.549541829451053,18,231181,85.14721259697764,3.642995158007034,Rural,Heavy,5.861336729173232,57.07660659827481,7.02880524273602,1029.073635486697,404.1756579849046,0.342454972832602,0.09426847570536881,0.026066464151343206,0.08796246028768087,High
Truck,Electric,1.8982829446573488,19,86967,36.38578719605723,4.547682507749155,Highway,Moderate,-6.682236949997541,93.09655071235285,2.699422312010551,1035.2167401016002,444.95008765905555,0.6134456545080296,0.18727038486318212,0.017782116048259307,0.07884490228421136,High
Motorcycle,Diesel,2.428546663658903,6,152996,11.1993735744988,1.6907206420845493,Highway,Moderate,34.590320723428306,43.19652243229457,17.48598761005234,996.9245741535153,159.50318715214377,0.6806357363607652,0.020543495902653596,0.04215074674121739,0.03160303764070986,Medium
Bus,Electric,1.7299735562405567,7,34864,37.331902417829724,0.05602696528735629,Highway,Free flow,39.90581573001405,40.149963651294264,19.3003755044181,1017.5660007693976,422.9031920211675,0.9653418053154501,0.19684674270438157,0.03058421898685515,0.028262688265442454,High
Truck,Petrol,5.48996376075699,12,274637,92.5235016696623,4.934886358378495,City,Free flow,7.520275685514093,97.43469904059027,8.586096774681893,1036.9966285661317,374.49621568110706,1.2601688234715391,0.09815478950778805,0.06741772841034122,0.032465159062862986,High
Car,Petrol,2.86537180884907,26,5337,105.28812352096477,2.452340388355119,City,Moderate,27.23731316920977,14.115749494526419,19.80619578555386,1020.9518977996956,302.48280414232033,0.7697477296806379,0.08013599808830645,0.04391488865702608,0.04756287026765177,High
Car,Electric,2.0754523858667104,17,63281,109.54843780132113,3.9283879658116345,City,Heavy,-6.711460385992326,25.23615327480382,6.4538982966740255,965.64263900222,295.233596081433,1.9377587538924315,0.017929886491315314,0.05049788804308168,0.05398584774401942,Medium
Car,Petrol,3.1317207732828516,23,16035,45.46400149729773,4.062455688046478,Highway,Heavy,8.485271977981533,48.8164215448496,1.331481881814609,1021.1992336557668,190.1388839527084,1.1291866809575473,0.05330791693544749,0.07898910194628377,0.017473575331592713,Medium
Bus,Electric,2.466788067393777,10,238913,44.70462898322358,1.987583385400145,City,Heavy,-4.562411697517962,52.3544301523083,11.44919162377503,965.8947131064682,293.2860355731424,1.764842845751417,0.06938895277822445,0.04139700746061603,0.016877198192042846,Medium
Motorcycle,Hybrid,4.670980119829295,8,237798,48.804896516614924,2.7063652336115913,Rural,Free flow,-7.232503141824172,54.87166199653918,17.364013690938954,1015.3745470584702,222.9573022639068,1.6244307072893693,0.1483506679766251,0.024899084464373583,0.041424107996039496,Medium
Bus,Petrol,5.850343541804571,22,200390,45.09713633057373,2.6995776303133887,Rural,Moderate,19.43955202547479,21.210992979555023,12.349636364727875,983.3533648329529,449.9644632712783,0.19135993716217886,0.1425036614900924,0.03653383470767768,0.06675708267478325,High
Motorcycle,Hybrid,3.077775014827764,0,210406,79.94359290086516,1.1010800467212523,Rural,Moderate,30.101549376161607,92.68480484566096,0.18854296487186284,955.6443656924837,311.93428108027314,0.9956876088310901,0.17824136358538506,0.07114969041561249,0.07151414848961417,High
Motorcycle,Diesel,5.27737367985565,21,282028,42.998791455839125,0.5881946694714674,Highway,Heavy,12.648512557086026,70.35020970577321,0.23665362833057202,972.6481729001944,184.56343218095648,1.6323034772170575,0.18854513876246967,0.020629100525059587,0.0710648325895972,Medium
Car,Diesel,3.7424879825100215,7,9074,2.4412723937094993,2.7178615247131273,Highway,Free flow,16.20895552204809,25.843984955961975,14.487021457288385,996.8382213850675,114.96844923605616,1.8225920107451048,0.14808529570170126,0.06895826060424938,0.05695712687745033,Low
Car,Electric,1.6176254584900143,20,26907,52.68295208254461,0.600716134257312,Rural,Heavy,3.536500851260481,29.419299884670515,16.906859914282627,1049.4016226029619,362.29325816866236,1.3024241594940293,0.14118193666196785,0.07540335079321629,0.09616893636085604,High
Bus,Hybrid,4.391238258822976,11,218597,26.89824794143053,1.7304436192975658,Highway,Moderate,26.81936404369074,88.03584652735573,5.060734182456514,975.5711244368964,349.1220729513081,1.8708645221287608,0.18090378381884012,0.06795847563367159,0.07812974926971712,High
Bus,Petrol,3.4698593850542645,1,8624,3.4568565341543955,0.9304166582046924,Rural,Heavy,8.05366335709251,38.03554074888027,9.40262113525172,1047.8782495875387,212.0241209709695,1.3602927663350086,0.03487963313192492,0.04269558374177563,0.05383266947833315,Medium
Truck,Hybrid,4.183153920910938,14,255160,56.501154184085784,3.53458054141389,Rural,Free flow,-6.62504898368362,55.63633615709599,19.221818009749462,986.4219141834056,122.97781360326798,0.49608416149465895,0.024702895550280594,0.0688204027698723,0.05191968286732311,Low
Motorcycle,Diesel,5.426374545372657,20,141527,24.71454710379517,4.360044267499939,City,Heavy,-1.7246144487166895,12.04267786634925,9.211481672197932,1046.001097238183,372.280697851719,1.1611577423775,0.1444626007431192,0.08481318771265862,0.05861502816087073,High
Car,Diesel,3.09025976741144,23,243808,54.32901778076809,2.8895730492609006,Highway,Moderate,-3.5765697377241352,25.173279841501994,2.7162819881602607,1045.6103438142807,171.67761099347695,1.5363870382180282,0.06884355634120604,0.03838887536961603,0.04076910600670533,Medium
Car,Diesel,5.486123640730249,17,142266,33.329998393234376,2.0507790358579876,Highway,Moderate,11.793889469980954,41.65766907266985,18.233060133437657,964.2897595241835,437.9047341888878,1.3662075136557417,0.09060247104700306,0.03418619097381595,0.09088553019805111,High
Car,Petrol,4.703478874264605,16,283766,72.44506443365198,4.983213204106555,Highway,Moderate,-6.739366270832622,65.61373778717986,9.90335338388864,1032.8719230026718,376.80330557812965,0.2584028910571398,0.125490473680117,0.09614098226973683,0.056611037864328216,High
Truck,Diesel,3.340745614565521,14,73106,118.90528642487513,0.10604567623269612,Rural,Moderate,30.32421612335179,28.022065876419823,6.88613884097752,1001.7312114926311,451.57696398457665,0.5503228100532551,0.1906454169051401,0.09020537012974165,0.06817094938686327,High
Bus,Electric,3.936755105421411,19,21487,65.66783048539979,1.5217054210196135,City,Free flow,35.400259501075055,95.07615122621334,1.9486544481203816,1018.6200120839508,493.06653373367936,1.4068241396733454,0.17595529676118424,0.03429423229287957,0.02960905027590486,High
Motorcycle,Petrol,2.4930218890988596,19,617,77.6275100271324,1.393365763235002,City,Moderate,2.4197089601158375,22.021715190259982,9.165365941515793,1027.6075569834882,203.45674335984995,1.1037984135738488,0.1494572462741735,0.02536616394277843,0.03400568907173711,Medium
Bus,Electric,5.914705958641626,8,110988,110.31309093014416,1.7810179902895984,City,Free flow,14.275487839097647,77.89068899598479,15.393455381212371,962.453422353238,276.8283989082656,0.15861691056569255,0.09183522351843379,0.048085184508542884,0.09382728382334174,Medium
Motorcycle,Hybrid,4.270226047862059,2,106813,44.880050127010996,1.1529787057925134,Highway,Free flow,15.953153219828451,36.459881273376574,14.343686868761623,1029.8972494726145,231.699281858726,1.502872463959134,0.16061357957402714,0.05548769228629388,0.014783671781691366,Medium
Motorcycle,Hybrid,1.0280036329824755,19,113021,19.985813974269963,1.3213141771572796,Rural,Heavy,39.25006082289732,83.34008768618204,9.931753006192022,980.2794169388004,84.91741388452738,0.2509187967283557,0.044169893300481634,0.025149454019857936,0.04069392878021953,Low
Car,Diesel,2.4984339098896458,18,137357,33.935673951666395,1.2883855495866365,Rural,Heavy,-6.719021080671147,92.3105711888773,14.390706920523142,1023.2369737622996,232.23643069770603,0.4511739908287026,0.16344852837385845,0.012205706639422165,0.0546127874877035,Medium
Motorcycle,Petrol,4.041235055547099,17,33224,48.33539288574591,2.528720253762153,Highway,Moderate,23.394118387144765,18.701556150452525,7.0152113676234595,1007.3658807871162,249.70868399427619,1.8185060325214717,0.10029812403957068,0.08366259636096195,0.04002615167827898,Medium
Bus,Diesel,1.092933044556047,19,28994,77.40212175070059,1.9552763851721555,City,Moderate,7.288249160642451,49.14770420655014,14.705364050603913,1018.4665058407131,128.0278996489426,0.6986381059220945,0.059697581171147596,0.09321594968597444,0.043072504002720856,Low
Motorcycle,Hybrid,0.9241977948595425,29,102178,0.5505635315665236,3.196400509924542,City,Free flow,15.090310605632745,15.436587392441936,1.7146831650071692,1012.2878488427574,447.490642270976,0.16514545039321232,0.0980977747556815,0.016205169355730072,0.09984417998201463,High
Bus,Diesel,3.140126045544574,7,285158,102.40598577203812,2.5720057993384273,Rural,Heavy,0.8517285347685295,70.5825230785949,3.984680668297478,1031.042054373961,181.596636983273,0.13311278203685986,0.1598506164128231,0.08565227015719337,0.062348597302773305,Medium
Bus,Electric,2.529988934401884,0,70310,9.131276765979655,0.9171092618486526,Rural,Heavy,-1.9878859911889162,83.22380812277696,17.55446644265874,1039.4560079132912,391.3611793196865,1.877537916656583,0.1349063399389506,0.04981139427120111,0.056687567578228404,High
Car,Hybrid,3.0791527617724626,23,212127,108.07861787022605,4.050224894672539,City,Free flow,2.1782649346182605,38.946793825789314,5.873108139285166,994.9102081393045,84.32137295029547,0.807789289381052,0.036023859737424516,0.02603574205017578,0.048069525641644725,Low
Car,Petrol,2.166005211376027,23,246763,113.93214254458786,2.3609759917027855,City,Moderate,-6.436901787094537,39.67509029593388,4.118827889352543,989.2170952376229,63.53984587303293,1.280234006038796,0.1413802288187309,0.04476481909302158,0.07994677886988502,Low
Truck,Electric,1.6565322841035008,14,217188,118.81233529345607,0.7661575895299139,Highway,Free flow,3.904514859082756,20.38397807443938,1.7800517627029122,974.2190320232028,497.9685423336127,0.8864491373776681,0.1682847317281461,0.08792682009658585,0.0750409388342561,High
Motorcycle,Electric,4.383545456297756,18,261312,97.14122212882532,0.834399214643311,Rural,Heavy,24.517546099093884,30.653465734716846,7.859099887927654,1031.3839021871447,105.35822475593442,0.5054898946549355,0.038624431152640845,0.020991490731281814,0.0679828884839091,Low
Bus,Electric,3.475769804592563,29,13302,17.022663112818314,3.984842052394779,Rural,Moderate,22.57409676222182,32.38930590375796,1.3396415001857354,1046.7013758177964,394.6365447238343,1.7676112045131995,0.021709540278767675,0.018871631009167743,0.025731962203230617,High
Motorcycle,Electric,1.8408018984967076,25,3234,84.74004518702236,3.514965921115502,Rural,Moderate,17.724810279616808,15.55742767712297,9.939609199099014,969.5321633429161,322.03255168680266,1.904353748475785,0.020769698435980845,0.09691631478176747,0.02069162029627797,High
Motorcycle,Diesel,2.4618650165519913,9,137566,24.39855487298118,2.532639762698805,Highway,Moderate,-9.980629351477774,30.99522300653288,18.38409473933252,995.7842381746453,253.8287874505727,1.976904142835926,0.014235409647930942,0.036417489463024054,0.05421422665595956,Medium
Car,Petrol,3.877401119849295,11,190697,107.65534026964848,1.530407548761662,Highway,Free flow,-3.710900009799442,90.72569011777624,15.742686903902062,1027.0337504722531,66.61430944776154,0.17860533923664645,0.01340304034156054,0.08751808911106801,0.08193111193850847,Low
Truck,Electric,1.1755926110168848,27,256350,37.99271107864137,2.3026101839853803,Highway,Heavy,32.1434714324332,32.53858324805613,0.8134753932803052,1013.6042956643541,197.8829143137201,0.19570027342718538,0.16293603067587398,0.06053579374087734,0.01628799518855106,Medium
Bus,Diesel,1.5667556481841336,5,70803,39.21551724900494,3.182417685690217,City,Moderate,3.586918488228628,27.4437185269672,5.995163282098619,1031.503087893529,455.0407765890468,1.7301357933029526,0.15036588161909897,0.031637069044285225,0.09078204953923483,High
Motorcycle,Diesel,1.1808771413584287,28,143618,110.118395509784,4.396411587147572,Highway,Heavy,35.60994442895615,38.46422829029845,3.752885659359726,951.6145350540666,457.3186530469675,0.434699022742998,0.18889725887549624,0.036550382155397756,0.08647515451310238,High
Car,Petrol,5.024050130113418,12,155551,1.5877284940445469,2.779339338393643,Rural,Moderate,33.72730573891582,96.02730379980335,1.338797103072178,1041.1347456204053,319.8643610866786,1.1671458672182184,0.07760741805994048,0.04707627007058241,0.02853716493105994,High
Motorcycle,Petrol,4.712528012702449,3,36437,23.275938178028373,1.3836764738687508,Rural,Moderate,-2.2536482932912296,76.45791318851226,2.172810959593161,956.1351766168233,308.6036984857584,1.201699317253871,0.14468905681374652,0.0234578189838996,0.047044161571487844,High
Truck,Electric,4.717227245772137,12,184939,50.63187198761461,0.213699573467393,Rural,Heavy,34.907602112656186,20.173831754775517,18.16288745125798,994.5478149060267,241.51923241550628,1.357699882617144,0.08806526369771307,0.07389611460628419,0.015562615694786872,Medium
Bus,Electric,4.524891786075346,16,140729,84.08658807722315,0.877275279583703,Rural,Free flow,21.391741528126055,75.25515951030842,6.201664301275944,977.5764398311379,399.00423664594854,0.17140198248657212,0.11645804587315316,0.04758899362603381,0.014156119394098186,High
Truck,Diesel,4.28080420308332,29,87989,77.70793992536825,3.250888103312314,Rural,Free flow,21.51434026673635,76.62348421545849,7.844477524571918,1042.819373211148,447.32513331937804,0.6863818840268799,0.09339841996548341,0.09003041390543268,0.04747194515487422,High
Car,Hybrid,3.2803579599665103,0,100265,80.32942502005788,0.8021848341207882,Highway,Heavy,32.633993278679775,95.01370746802849,9.714017366433929,977.5143133563039,377.378409548632,1.0769030381576667,0.08889803754974478,0.09240872621203286,0.039414271869632644,High
Motorcycle,Petrol,4.139846450236998,4,279403,105.6026434092797,2.4076977657172542,Rural,Heavy,10.252788227374491,89.10951088619228,14.898581962954287,987.3336927868903,286.37867469562514,0.4313473598994514,0.05663135153957598,0.092228102446263,0.08252552188334009,Medium
Bus,Petrol,0.9994800848974682,27,205342,14.523649475190794,3.494775077381927,Highway,Heavy,26.763164820988962,9.519498313102847,15.967409481711634,1038.8340060038786,335.56711470815605,1.8936607497953668,0.12039378312386752,0.06843788753065874,0.0345361154398937,High
Motorcycle,Diesel,4.03161499781528,23,200124,62.65940354625245,1.541124507015554,Rural,Free flow,23.388217817680705,45.45765413677291,19.274590857438632,1003.7406140337822,148.88330694727952,1.6747525668328944,0.059650423397538836,0.052847816856298024,0.08029753899476315,Low
Car,Hybrid,4.844964068791762,16,249625,87.05732269229863,3.3455294490364307,Rural,Moderate,28.575733395996323,70.29935780869553,4.213561412282363,1039.8201706176021,496.05284975962667,0.3649078546488975,0.03663509998395803,0.01759393947052273,0.037474444421340396,High
Motorcycle,Electric,3.401863473998829,17,277176,76.33421315089974,2.9053603082390933,Highway,Moderate,23.00944746202684,97.33688008699009,6.021323569509471,1016.0969104737744,471.14073177510073,1.3746532761420882,0.1524422914461001,0.0779967946707391,0.059764385930357454,High
Bus,Petrol,2.659069307821632,6,222202,53.7976943927121,2.194695534641977,Rural,Free flow,-5.997259967164422,8.515471815443066,6.259214304297547,957.9191602631498,480.4858096453189,0.8793517857996622,0.13270266798764044,0.018015561497650184,0.0868812797464421,High
Car,Diesel,2.2426190209650914,15,171073,2.053750304659676,4.486227394421305,City,Heavy,4.635550115518964,36.823274892221846,8.905175866193332,993.4786678501885,125.08092362634501,0.6918402491655139,0.06569650288043542,0.02642235243124825,0.024741743378774925,Low
Bus,Hybrid,4.142570660842829,7,26004,7.254271877746157,3.4602944521372185,Rural,Moderate,36.99604365113606,49.222380268406376,16.148087028474997,967.6388487532323,343.75174663485797,0.6528314542054637,0.12977994229441325,0.08584895449858039,0.041441928398258554,High
Bus,Petrol,4.402566232875525,11,275314,14.272959222460395,1.802985165762876,City,Heavy,1.1712594328061972,41.32441935278519,4.7891217106216395,956.5133286327404,345.3545214212929,1.3590689180222155,0.015029597604470677,0.08683480378018262,0.07524620955842887,High
Bus,Hybrid,5.329031519285222,13,279986,41.187330340243626,4.021322667627708,City,Heavy,13.613020050130501,45.577844302840255,15.658435331259643,987.3818931104367,209.79334675776494,1.8167584078632235,0.1977881256930689,0.04912334592646276,0.028864489589243876,Medium
